DispositionScore,PlanetaryRadius[Earthradii,TCEPlanetNumbe,StellarEffectiveTemperatureUpperUnc.[K,TransitSignal-to-Nois,ExoplanetCandidate
1.0,1.89,1.0,62.0,21.0,1.0
1.0,2.39,2.0,100.0,41.7,1.0
1.0,1.21,4.0,77.0,38.2,1.0
1.0,1.47,1.0,189.0,11.6,1.0
0.0,42.29,1.0,178.0,613.1,0.0
1.0,3.18,1.0,182.0,8.7,1.0
1.0,2.41,1.0,193.0,45.5,1.0
0.915,1.62,2.0,105.0,22.9,1.0
1.0,1.58,1.0,82.0,54.4,1.0
0.994,2.71,1.0,159.0,9.4,1.0
1.0,2.99,1.0,196.0,53.1,1.0
0.0,81.21,1.0,160.0,3691.9,0.0
0.0,1.17,1.0,177.0,9.2,0.0
0.998,3.26,4.0,111.0,20.4,1.0
1.0,1.94,1.0,73.0,56.6,1.0
0.997,1.32,6.0,113.0,18.8,1.0
1.0,1.7,1.0,153.0,16.1,1.0
0.989,1.88,1.0,138.0,20.4,1.0
0.136,2.04,1.0,203.0,26.6,0.0
1.0,1.62,2.0,90.0,28.1,1.0
0.135,1.1,1.0,145.0,9.8,0.0
0.989,0.95,1.0,115.0,19.2,1.0
0.0,14.0,2.0,162.0,33.4,0.0
1.0,2.88,1.0,104.0,52.2,1.0
0.0,147.83,1.0,122.0,3766.3,0.0
0.874,1.32,1.0,146.0,10.4,1.0
1.0,1.53,1.0,77.0,12.8,1.0
0.0,1.12,1.0,159.0,14.2,0.0
0.961,1.48,1.0,119.0,12.5,1.0
0.0,13.65,1.0,149.0,138.2,0.0
1.0,17.38,1.0,301.0,54.0,1.0
1.0,1.49,1.0,71.0,21.2,1.0
0.0,0.68,1.0,151.0,16.9,0.0
0.0,43.98,1.0,146.0,976.0,0.0
1.0,2.35,1.0,194.0,6.4,1.0
0.0,2.93,1.0,158.0,43.0,0.0
1.0,1.34,2.0,83.0,32.2,1.0
0.828,1.25,1.0,156.0,14.1,1.0
1.0,3.09,1.0,190.0,38.4,1.0
1.0,2.94,1.0,175.0,30.8,1.0
0.0,7.97,1.0,174.0,50.7,0.0
0.999,1.53,4.0,77.0,27.6,1.0
0.0,670.04,1.0,106.0,38.2,0.0
1.0,2.08,1.0,110.0,58.8,1.0
0.0,1.58,1.0,158.0,18.7,1.0
0.0,109.72,1.0,183.0,608.9,0.0
0.0,81.49,1.0,197.0,4262.1,0.0
0.0,1.0,1.0,184.0,16.8,0.0
0.996,3.06,2.0,114.0,49.1,1.0
1.0,2.18,4.0,121.0,34.0,1.0
0.0,27.43,1.0,146.0,165.3,0.0
0.932,1.12,2.0,124.0,15.2,1.0
1.0,1.93,1.0,190.0,14.7,1.0
0.0,38.82,1.0,186.0,1234.3,0.0
0.0,54.72,1.0,159.0,880.3,0.0
0.995,0.93,1.0,155.0,28.7,1.0
1.0,2.36,2.0,94.0,135.8,1.0
1.0,1.4,3.0,74.0,14.9,1.0
1.0,2.13,1.0,79.0,22.4,1.0
0.0,2.03,1.0,159.0,139.4,0.0
0.99,2.6,1.0,176.0,17.3,1.0
1.0,2.2,1.0,161.0,56.4,1.0
0.0,123.02,1.0,181.0,5402.0,0.0
0.0,1.13,1.0,168.0,17.4,0.0
0.999,1.07,1.0,149.0,17.7,1.0
1.0,1.21,1.0,104.0,19.2,1.0
1.0,1.68,1.0,104.0,38.0,1.0
1.0,3.41,1.0,156.0,22.2,1.0
0.0,0.49,1.0,136.0,15.5,0.0
1.0,2.75,1.0,149.0,54.0,1.0
0.0,16.3,1.0,181.0,28.5,0.0
0.998,1.42,1.0,162.0,7.4,1.0
0.0,64.49,1.0,175.0,3217.6,0.0
0.234,19.58,1.0,169.0,607.2,0.0
0.936,1.12,1.0,161.0,9.9,1.0
0.952,2.4,1.0,77.0,77.3,1.0
1.0,11.32,1.0,80.0,66.5,1.0
0.0,54.54,1.0,185.0,19.0,0.0
1.0,1.07,1.0,80.0,13.2,1.0
1.0,4.47,1.0,73.0,43.9,1.0
0.0,25.39,1.0,170.0,20.7,0.0
0.0,20.41,1.0,157.0,51.6,0.0
0.0,30.51,1.0,174.0,166.0,0.0
0.892,1.8,2.0,83.0,9.8,1.0
1.0,1.44,3.0,121.0,17.4,1.0
0.0,24.6,1.0,154.0,79.4,0.0
0.82,4.7,2.0,111.0,63.1,1.0
0.992,1.43,2.0,105.0,13.5,1.0
0.378,2.02,3.0,115.0,23.7,0.0
0.0,29.78,1.0,151.0,118.6,0.0
0.0,7.13,1.0,132.0,23.8,0.0
0.993,2.39,1.0,150.0,13.6,1.0
0.0,50.98,1.0,69.0,147.3,0.0
1.0,4.96,1.0,146.0,245.2,1.0
0.949,1.69,1.0,88.0,11.7,1.0
1.0,2.33,1.0,82.0,40.2,1.0
0.0,1.35,1.0,166.0,30.7,0.0
0.0,30.94,1.0,193.0,374.1,0.0
0.0,36.87,1.0,174.0,238.6,0.0
1.0,2.32,2.0,153.0,29.3,1.0
1.0,5.53,1.0,154.0,288.6,1.0
0.0,1.19,1.0,172.0,14.0,0.0
1.0,2.17,2.0,73.0,46.4,1.0
1.0,3.24,1.0,166.0,46.0,1.0
0.993,2.49,2.0,79.0,27.8,1.0
0.186,37.09,1.0,77.0,408.5,0.0
0.978,1.8,1.0,75.0,27.6,1.0
0.0,3.8,1.0,169.0,89.9,0.0
0.024,13.57,1.0,176.0,63.3,0.0
1.0,1.33,1.0,154.0,26.3,1.0
0.405,3.61,1.0,76.0,14.2,1.0
0.0,1192.79,1.0,95.0,122.3,0.0
0.986,1.25,1.0,184.0,12.7,1.0
0.0,1.79,1.0,177.0,9.7,0.0
0.0,0.46,4.0,105.0,19.4,0.0
1.0,3.45,1.0,183.0,20.3,1.0
1.0,1.5,1.0,152.0,25.9,1.0
0.04,2.35,2.0,169.0,8.2,0.0
0.0,1.14,1.0,179.0,20.7,0.0
1.0,0.85,2.0,111.0,19.5,1.0
0.872,1.59,1.0,158.0,9.7,1.0
0.0,26.08,1.0,155.0,396.2,0.0
0.0,48.72,1.0,161.0,2624.6,0.0
1.0,2.96,1.0,76.0,70.5,1.0
0.378,3.22,1.0,78.0,206.7,1.0
1.0,2.89,1.0,154.0,153.3,1.0
0.0,82.03,1.0,158.0,4355.5,0.0
1.0,11.52,1.0,75.0,370.2,1.0
0.0,164.61,1.0,170.0,515.5,0.0
0.0,23.09,1.0,156.0,91.9,0.0
1.0,2.45,1.0,162.0,31.2,1.0
0.0,0.95,1.0,198.0,11.8,0.0
0.073,1.37,1.0,74.0,99.8,1.0
0.0,0.38,1.0,43.0,9.2,0.0
0.0,44.04,1.0,169.0,547.8,0.0
0.0,63.99,1.0,159.0,587.2,0.0
0.0,21.79,1.0,155.0,50.4,0.0
0.0,0.89,1.0,136.0,16.1,0.0
1.0,1.18,2.0,120.0,36.9,1.0
0.985,2.13,1.0,78.0,16.4,1.0
1.0,6.98,1.0,186.0,48.0,1.0
1.0,2.94,1.0,174.0,28.8,1.0
0.0,9.94,1.0,175.0,944.4,0.0
0.047,1.62,1.0,93.0,15.6,0.0
0.867,24.39,1.0,174.0,91.6,0.0
1.0,1.12,1.0,116.0,29.9,1.0
1.0,1.9,1.0,86.0,15.0,1.0
0.0,44.7,1.0,189.0,488.6,0.0
1.0,1.01,1.0,188.0,11.3,1.0
0.0,19.12,1.0,159.0,2393.2,0.0
0.995,1.39,2.0,121.0,18.6,1.0
0.0,217.25,1.0,75.0,2651.1,0.0
0.998,0.93,1.0,149.0,12.5,1.0
0.848,6.04,1.0,82.0,13.1,1.0
0.829,4.14,3.0,78.0,12.2,1.0
0.0,89.62,1.0,181.0,3230.4,0.0
0.0,1.22,1.0,172.0,9.0,0.0
0.742,16.25,1.0,133.0,14.8,1.0
0.998,12.91,1.0,69.0,1586.2,1.0
0.983,1.0,2.0,75.0,11.2,1.0
0.969,0.77,2.0,159.0,9.6,1.0
0.995,2.68,3.0,79.0,21.9,1.0
1.0,2.26,1.0,153.0,27.7,1.0
0.0,168.68,2.0,142.0,67.1,0.0
0.0,1.6,1.0,83.0,30.1,0.0
0.0,34.07,1.0,154.0,961.4,0.0
0.984,1.13,2.0,78.0,16.8,1.0
0.999,0.73,1.0,105.0,14.9,1.0
0.0,1.54,1.0,166.0,9.8,0.0
0.0,18.11,1.0,204.0,19.3,0.0
0.794,1.21,1.0,169.0,8.3,1.0
0.0,49.2,1.0,75.0,8326.3,0.0
1.0,3.26,1.0,77.0,34.0,1.0
0.959,0.84,2.0,98.0,18.0,1.0
1.0,4.17,1.0,158.0,209.2,1.0
0.964,1.32,2.0,182.0,9.8,1.0
0.089,1.77,1.0,190.0,8.2,1.0
0.087,18.33,1.0,171.0,38.4,1.0
0.982,2.1,1.0,156.0,7.3,1.0
1.0,3.05,1.0,155.0,37.5,1.0
1.0,1.67,1.0,150.0,10.5,1.0
0.863,0.63,4.0,103.0,7.2,1.0
0.0,27.86,1.0,154.0,107.8,0.0
0.0,50.85,1.0,157.0,575.0,0.0
0.0,2.2,1.0,189.0,9.3,0.0
0.0,6.17,1.0,221.0,46.9,0.0
0.176,5.94,1.0,120.0,13.7,1.0
1.0,1.38,2.0,101.0,49.8,1.0
0.0,38.63,1.0,188.0,617.7,0.0
1.0,2.32,2.0,111.0,97.1,1.0
0.979,2.49,1.0,97.0,33.8,1.0
0.9,3.33,3.0,83.0,27.4,1.0
0.0,0.82,1.0,180.0,13.1,0.0
0.0,1.15,1.0,172.0,16.9,0.0
0.381,3.13,1.0,170.0,20.7,1.0
0.994,3.09,1.0,186.0,37.6,1.0
0.0,0.73,1.0,79.0,6.9,0.0
0.997,0.75,2.0,76.0,9.4,1.0
0.0,31.39,1.0,153.0,742.1,0.0
0.0,1.19,1.0,169.0,27.0,0.0
0.998,0.77,1.0,99.0,8.9,1.0
0.0,1.08,1.0,77.0,29.3,0.0
1.0,1.31,1.0,79.0,28.4,1.0
0.0,59.31,1.0,213.0,2793.4,0.0
0.0,1.26,1.0,181.0,11.0,0.0
0.999,2.27,1.0,83.0,20.7,1.0
0.0,57.14,1.0,185.0,445.6,0.0
0.899,4.63,1.0,113.0,54.3,1.0
0.0,31.28,1.0,190.0,15.8,0.0
0.0,0.92,1.0,59.0,10.0,0.0
0.0,2.58,1.0,165.0,8.5,0.0
1.0,0.69,1.0,82.0,23.2,1.0
0.998,1.68,2.0,77.0,16.7,1.0
1.0,2.19,1.0,152.0,57.6,1.0
1.0,2.44,1.0,163.0,37.6,1.0
0.939,4.92,1.0,140.0,42.3,1.0
0.508,1.85,3.0,83.0,8.0,1.0
0.0,97.12,1.0,83.0,5027.8,0.0
0.0,110.46,1.0,184.0,6499.9,0.0
1.0,1.4,1.0,84.0,10.8,1.0
0.0,39.24,1.0,189.0,1524.8,0.0
0.877,2.3,2.0,139.0,16.2,1.0
1.0,2.2,1.0,100.0,75.3,1.0
1.0,2.53,2.0,155.0,55.0,1.0
0.273,1.88,1.0,175.0,9.2,0.0
0.0,120.02,1.0,213.0,550.2,0.0
1.0,1.6,1.0,79.0,30.8,1.0
0.0,29.27,1.0,198.0,28.7,0.0
1.0,2.21,1.0,163.0,36.1,1.0
1.0,2.09,1.0,123.0,42.7,1.0
0.997,2.15,1.0,180.0,12.2,1.0
0.95,1.59,1.0,79.0,13.0,1.0
0.098,5.68,2.0,65.0,45.3,1.0
1.0,2.67,1.0,181.0,28.5,1.0
1.0,9.83,1.0,160.0,466.2,1.0
0.0,37.64,1.0,144.0,1150.7,0.0
1.0,2.54,1.0,107.0,54.1,1.0
0.0,33.1,1.0,165.0,67.9,0.0
0.0,1.3,1.0,158.0,26.5,0.0
0.0,31.15,1.0,200.0,32.9,0.0
0.0,3.55,1.0,186.0,19.9,0.0
0.0,51.08,1.0,152.0,3809.8,0.0
0.997,1.29,1.0,108.0,23.3,1.0
0.881,23.26,2.0,110.0,10.1,1.0
1.0,2.08,3.0,88.0,21.3,1.0
1.0,1.75,1.0,74.0,48.0,1.0
0.0,49.79,1.0,190.0,301.4,0.0
0.999,3.73,2.0,181.0,17.9,1.0
0.0,148.25,1.0,157.0,3176.9,0.0
1.0,2.04,1.0,79.0,25.8,1.0
0.994,3.19,1.0,121.0,18.2,1.0
0.0,15.4,1.0,163.0,1266.2,0.0
1.0,1.0,1.0,159.0,10.6,1.0
0.8,1.33,1.0,162.0,11.3,1.0
0.365,13.01,1.0,447.0,5.2,1.0
0.868,2.54,1.0,191.0,15.3,1.0
0.999,1.05,1.0,139.0,20.7,1.0
0.99,1.33,1.0,154.0,15.1,1.0
1.0,2.68,2.0,78.0,43.8,1.0
0.0,32.21,1.0,177.0,36.5,0.0
0.0,43.68,1.0,169.0,3769.0,0.0
1.0,1.48,1.0,168.0,16.9,1.0
0.0,164.49,1.0,143.0,17.4,0.0
0.975,1.56,1.0,78.0,13.2,1.0
1.0,1.18,4.0,76.0,16.0,1.0
0.0,41.77,1.0,91.0,2390.4,0.0
1.0,1.79,1.0,190.0,19.9,1.0
0.695,89.83,1.0,69.0,6788.8,0.0
1.0,2.11,1.0,157.0,24.3,1.0
0.844,1.41,4.0,107.0,16.4,1.0
0.986,2.07,3.0,110.0,20.0,1.0
0.999,1.01,1.0,141.0,12.9,1.0
0.719,1.91,1.0,86.0,13.3,1.0
0.717,2.4,1.0,79.0,18.1,1.0
1.0,3.16,1.0,77.0,46.8,1.0
1.0,1.0,2.0,79.0,18.9,1.0
0.0,83.75,1.0,150.0,2583.7,0.0
0.983,1.39,1.0,178.0,11.6,1.0
0.0,49.96,1.0,225.0,32.9,0.0
1.0,1.29,3.0,104.0,14.1,1.0
0.789,2.94,1.0,158.0,9.3,1.0
0.999,3.33,1.0,71.0,47.6,1.0
0.0,0.95,1.0,146.0,10.2,0.0
1.0,2.44,1.0,80.0,40.5,1.0
0.0,31.71,1.0,145.0,1517.7,0.0
0.925,1.58,1.0,180.0,9.2,1.0
0.0,205.64,1.0,239.0,2584.7,0.0
1.0,0.74,1.0,71.0,18.3,1.0
0.791,1.17,1.0,169.0,7.9,1.0
0.0,42.19,1.0,189.0,1230.7,0.0
0.992,1.54,1.0,145.0,19.7,1.0
0.0,0.81,1.0,160.0,27.8,0.0
0.0,235.58,1.0,148.0,573.2,0.0
0.086,1.12,1.0,174.0,13.8,0.0
0.0,98.16,1.0,187.0,2443.8,0.0
1.0,0.97,1.0,80.0,30.0,1.0
0.0,118.28,1.0,178.0,920.8,0.0
1.0,7.79,1.0,107.0,234.6,1.0
0.0,3.12,1.0,172.0,27.4,0.0
0.997,1.28,1.0,106.0,24.9,1.0
1.0,2.47,1.0,164.0,49.2,1.0
0.974,2.52,1.0,148.0,9.5,1.0
1.0,1.14,1.0,118.0,13.2,1.0
0.0,995.22,1.0,154.0,366.4,0.0
0.997,1.93,1.0,187.0,20.1,1.0
0.823,0.49,1.0,159.0,8.2,0.0
0.0,35.8,1.0,167.0,1676.8,0.0
0.0,59.56,1.0,136.0,458.6,0.0
0.024,1.81,1.0,141.0,11.7,1.0
0.0,2.02,1.0,206.0,35.4,0.0
0.82,2.68,1.0,79.0,16.1,1.0
0.998,2.33,1.0,102.0,49.9,1.0
0.0,1.02,1.0,192.0,16.1,0.0
0.0,2.46,1.0,174.0,20.4,0.0
1.0,3.63,3.0,111.0,79.3,1.0
0.0,1.88,1.0,161.0,39.0,0.0
0.0,21.37,1.0,149.0,350.4,0.0
0.0,1.65,1.0,167.0,16.4,0.0
0.0,1.88,1.0,157.0,22.8,0.0
0.0,25.8,1.0,162.0,73.4,0.0
1.0,1.99,1.0,82.0,38.9,1.0
1.0,2.17,1.0,106.0,67.3,1.0
0.0,1.06,1.0,182.0,16.5,0.0
0.0,1.58,1.0,182.0,15.4,0.0
0.0,50.53,1.0,181.0,108.6,0.0
0.0,9.73,1.0,173.0,157.8,0.0
1.0,1.51,1.0,138.0,53.3,1.0
0.4,1.87,1.0,79.0,8.7,1.0
0.0,1.34,1.0,206.0,20.9,0.0
0.0,1.57,1.0,182.0,19.9,0.0
0.0,40.17,2.0,148.0,102.9,0.0
0.0,0.91,1.0,158.0,13.8,0.0
0.966,1.87,2.0,78.0,11.2,1.0
0.757,0.87,2.0,105.0,10.3,1.0
0.99,2.26,1.0,179.0,11.3,1.0
0.0,43.15,1.0,188.0,4750.2,0.0
1.0,3.54,1.0,62.0,194.9,1.0
0.0,39.49,1.0,194.0,42.3,0.0
0.99,2.19,1.0,184.0,16.6,1.0
0.0,1.24,1.0,177.0,27.8,0.0
0.817,1.75,1.0,158.0,11.2,1.0
0.001,1.4,1.0,175.0,11.1,0.0
0.887,1.8,1.0,192.0,19.7,1.0
0.993,10.6,1.0,123.0,508.8,1.0
1.0,1.51,1.0,74.0,19.3,1.0
0.113,21.42,1.0,96.0,8.3,0.0
0.0,9.27,1.0,95.0,544.2,1.0
0.0,29.19,1.0,153.0,103.1,0.0
1.0,2.14,1.0,84.0,23.8,1.0
0.0,4.28,1.0,159.0,86.1,0.0
1.0,1.35,1.0,190.0,15.7,1.0
1.0,1.51,1.0,130.0,65.9,1.0
0.523,1.47,1.0,131.0,8.6,1.0
0.0,0.99,1.0,172.0,18.9,0.0
1.0,13.25,1.0,115.0,1654.9,1.0
0.186,2.99,2.0,78.0,10.1,0.0
1.0,11.3,1.0,160.0,1009.3,1.0
0.0,9.27,1.0,224.0,132.1,0.0
1.0,3.36,1.0,152.0,80.0,1.0
0.999,1.97,1.0,82.0,36.5,1.0
0.0,28.21,1.0,154.0,867.8,0.0
0.0,86.76,1.0,166.0,3017.9,0.0
1.0,2.64,1.0,159.0,44.1,1.0
0.0,37.93,1.0,163.0,17.3,0.0
0.996,2.84,1.0,159.0,38.0,1.0
0.934,0.79,1.0,79.0,8.8,1.0
0.0,23.05,1.0,169.0,82.4,0.0
0.0,1.65,1.0,158.0,13.9,0.0
1.0,3.89,1.0,190.0,183.1,1.0
0.989,1.0,1.0,162.0,38.0,1.0
0.991,3.42,2.0,112.0,29.0,1.0
0.0,157.82,1.0,70.0,967.7,0.0
0.085,1.58,4.0,114.0,14.2,1.0
0.744,2.68,4.0,181.0,12.0,1.0
0.997,1.9,3.0,90.0,25.4,1.0
1.0,3.8,1.0,131.0,276.1,1.0
0.0,1.33,1.0,163.0,36.9,0.0
0.998,1.77,4.0,101.0,15.0,1.0
1.0,1.49,3.0,135.0,18.2,1.0
0.98,1.12,2.0,156.0,9.8,1.0
0.991,2.83,1.0,80.0,13.1,1.0
0.0,11.71,1.0,159.0,581.0,0.0
1.0,2.37,2.0,101.0,52.5,1.0
0.0,302.18,1.0,189.0,1602.7,0.0
0.0,1.31,1.0,173.0,11.7,0.0
1.0,3.43,2.0,117.0,32.2,1.0
1.0,1.61,1.0,74.0,24.1,1.0
0.999,1.88,2.0,83.0,14.5,1.0
0.0,37.5,1.0,157.0,997.0,0.0
0.998,1.2,3.0,108.0,30.5,1.0
0.001,43.41,1.0,170.0,176.5,0.0
1.0,2.82,1.0,157.0,25.3,1.0
1.0,2.87,1.0,101.0,122.9,1.0
1.0,3.4,1.0,78.0,40.8,1.0
1.0,3.45,1.0,72.0,9.3,1.0
0.0,40.61,1.0,151.0,514.4,0.0
1.0,2.31,1.0,83.0,50.7,1.0
0.0,0.67,1.0,152.0,25.8,0.0
0.0,29.45,1.0,125.0,1065.9,0.0
1.0,2.13,1.0,130.0,33.5,1.0
0.0,2.34,1.0,184.0,10.4,0.0
1.0,2.08,3.0,110.0,21.6,1.0
1.0,0.86,1.0,149.0,13.1,1.0
0.0,4.45,1.0,158.0,24.4,0.0
0.0,18.1,1.0,43.0,10.9,0.0
0.93,2.17,2.0,83.0,9.1,1.0
0.98,0.72,1.0,73.0,7.3,1.0
0.0,14.14,1.0,100.0,642.7,0.0
0.0,1680.99,1.0,88.0,16.6,0.0
0.984,1.32,1.0,77.0,17.1,1.0
0.072,0.75,1.0,171.0,8.3,0.0
0.0,1.42,1.0,177.0,5.1,0.0
0.998,2.86,1.0,120.0,37.7,1.0
0.0,1.49,1.0,167.0,45.9,0.0
0.921,4.71,1.0,81.0,51.0,1.0
1.0,3.92,1.0,197.0,11.8,1.0
0.0,1.07,1.0,190.0,17.1,0.0
1.0,1.83,3.0,73.0,44.8,1.0
0.0,1.49,1.0,179.0,18.2,0.0
0.0,59.07,1.0,263.0,576.6,0.0
0.995,2.18,1.0,164.0,26.9,1.0
1.0,2.58,1.0,157.0,30.7,1.0
0.0,92.61,1.0,302.0,257.5,0.0
0.864,1.85,1.0,142.0,12.3,1.0
1.0,12.04,1.0,115.0,148.1,1.0
0.0,1.29,1.0,179.0,14.4,0.0
0.95,1.37,1.0,166.0,11.4,1.0
0.996,10.62,1.0,98.0,2040.7,1.0
0.0,27.74,1.0,173.0,24.1,0.0
0.0,12.85,1.0,66.0,160.5,1.0
0.0,24.1,1.0,148.0,62.5,0.0
0.989,2.39,2.0,196.0,15.4,1.0
0.0,33.63,1.0,204.0,1171.2,0.0
1.0,1.46,1.0,113.0,16.6,0.0
0.0,44.7,1.0,191.0,2261.9,0.0
0.0,8.3,2.0,176.0,13.5,0.0
0.0,62.55,1.0,75.0,568.7,0.0
1.0,2.25,1.0,76.0,38.4,1.0
0.0,33.8,1.0,159.0,3487.8,0.0
0.895,1.6,4.0,85.0,13.2,1.0
0.0,0.5,1.0,80.0,9.6,0.0
1.0,3.09,1.0,179.0,18.1,1.0
0.0,24.03,1.0,169.0,65.9,0.0
0.0,1.7,1.0,140.0,48.5,0.0
0.993,5.88,3.0,49.0,27.2,1.0
0.0,0.99,1.0,210.0,11.5,0.0
0.0,31.12,1.0,183.0,126.1,0.0
0.998,2.66,1.0,168.0,15.0,1.0
1.0,2.16,1.0,82.0,38.7,1.0
1.0,1.16,1.0,101.0,35.3,1.0
0.638,2.19,4.0,174.0,12.8,1.0
0.0,38.61,1.0,160.0,990.3,0.0
0.181,3.93,1.0,195.0,11.9,1.0
0.857,1.46,4.0,106.0,19.6,1.0
0.0,150.48,1.0,200.0,858.8,0.0
0.875,21.42,1.0,242.0,4061.9,1.0
0.0,1.66,1.0,194.0,17.6,0.0
1.0,2.06,1.0,82.0,38.9,1.0
0.606,11.12,1.0,89.0,37.1,1.0
1.0,1.98,1.0,153.0,48.3,1.0
0.0,36.87,1.0,171.0,273.8,0.0
0.0,61.42,1.0,169.0,1866.7,0.0
0.998,2.95,1.0,79.0,21.0,1.0
1.0,2.53,1.0,97.0,60.0,1.0
0.0,35.2,1.0,194.0,370.9,0.0
0.993,2.13,1.0,71.0,23.7,1.0
0.975,2.81,1.0,291.0,35.3,1.0
1.0,12.21,1.0,74.0,1406.8,1.0
0.471,1.42,3.0,163.0,9.3,0.0
0.0,0.7,1.0,290.0,12.0,0.0
0.018,35.71,1.0,167.0,731.2,0.0
0.994,1.11,1.0,170.0,13.8,1.0
0.989,11.97,1.0,169.0,16.0,1.0
0.0,1.4,1.0,163.0,37.2,0.0
1.0,2.11,2.0,102.0,44.2,1.0
0.933,1.18,2.0,191.0,8.8,1.0
1.0,8.9,2.0,98.0,138.8,1.0
1.0,2.49,1.0,169.0,40.5,1.0
1.0,6.62,1.0,80.0,480.7,1.0
0.0,21.72,1.0,185.0,56.2,0.0
0.0,61.04,1.0,198.0,285.4,0.0
0.529,1.31,1.0,130.0,8.9,1.0
0.0,39.38,1.0,190.0,259.4,0.0
0.999,10.52,1.0,117.0,149.9,1.0
0.0,1.38,1.0,165.0,34.5,0.0
0.0,1.22,2.0,185.0,10.6,0.0
0.877,1.18,1.0,114.0,10.5,1.0
0.974,11.38,1.0,165.0,907.8,1.0
1.0,3.79,1.0,159.0,51.8,1.0
0.022,8.02,2.0,75.0,10.8,0.0
0.0,6.51,1.0,68.0,172.2,0.0
1.0,1.73,1.0,73.0,62.8,1.0
0.0,23.88,1.0,197.0,37.2,0.0
0.742,2.16,1.0,78.0,8.4,1.0
0.001,13.96,1.0,176.0,79.6,0.0
0.135,1.7,1.0,69.0,17.3,1.0
0.113,0.88,1.0,172.0,15.1,0.0
1.0,3.1,1.0,164.0,33.2,1.0
0.0,36.72,1.0,158.0,262.6,0.0
0.97,1.23,1.0,154.0,9.7,1.0
0.998,1.54,2.0,107.0,16.0,1.0
1.0,1.4,1.0,160.0,12.7,1.0
0.997,1.21,2.0,121.0,18.6,1.0
0.0,0.94,1.0,126.0,21.0,0.0
0.0,1.57,1.0,169.0,37.0,0.0
1.0,2.57,1.0,156.0,26.9,1.0
0.919,0.93,1.0,187.0,10.2,1.0
0.995,3.37,1.0,78.0,23.8,1.0
1.0,2.37,1.0,93.0,38.9,1.0
1.0,4.48,2.0,103.0,227.4,1.0
0.0,9.23,1.0,87.0,48.8,1.0
0.0,125.68,1.0,219.0,1210.8,0.0
0.998,5.12,1.0,155.0,109.8,1.0
0.0,30.08,1.0,156.0,123.5,0.0
1.0,2.23,1.0,113.0,51.8,1.0
0.0,22.19,1.0,155.0,18.9,1.0
1.0,1.2,1.0,111.0,22.1,1.0
1.0,1.83,2.0,122.0,12.9,1.0
0.998,1.3,1.0,160.0,11.3,1.0
0.999,1.82,1.0,181.0,25.3,1.0
1.0,5.82,1.0,155.0,23.1,0.0
0.0,46.0,1.0,177.0,728.8,0.0
0.0,54.93,1.0,166.0,616.9,0.0
1.0,1.76,2.0,110.0,25.6,1.0
0.997,72.59,2.0,176.0,12.0,1.0
0.0,25.68,1.0,166.0,1761.4,0.0
1.0,3.6,1.0,107.0,97.6,1.0
1.0,4.04,1.0,113.0,123.1,1.0
0.973,1.62,1.0,153.0,12.7,1.0
0.91,1.59,1.0,70.0,21.4,1.0
0.0,104.57,1.0,226.0,4761.5,0.0
1.0,2.03,1.0,159.0,20.9,1.0
0.0,41.57,1.0,169.0,312.2,0.0
0.92,15.75,1.0,163.0,171.4,0.0
0.0,52.09,1.0,172.0,272.6,0.0
0.0,1.71,1.0,164.0,22.7,0.0
0.0,47.65,1.0,506.0,120.5,0.0
0.913,0.8,1.0,75.0,9.8,1.0
0.994,3.06,2.0,166.0,27.1,1.0
1.0,1.67,2.0,93.0,48.8,1.0
1.0,1.42,2.0,68.0,83.0,1.0
0.0,1.03,1.0,182.0,18.3,0.0
0.999,1.29,3.0,101.0,18.0,1.0
0.0,18.13,1.0,193.0,24.7,0.0
0.0,0.64,1.0,118.0,23.4,0.0
0.957,1.08,3.0,83.0,12.9,1.0
0.0,458.02,1.0,145.0,209.2,0.0
0.004,24.15,1.0,172.0,108.2,0.0
0.0,62.52,1.0,181.0,453.0,0.0
0.0,0.88,1.0,169.0,26.4,0.0
0.978,7.65,2.0,162.0,285.1,1.0
1.0,1.5,1.0,105.0,36.3,1.0
1.0,4.41,1.0,164.0,26.2,1.0
0.0,515.07,1.0,71.0,37.1,0.0
0.997,1.85,1.0,77.0,18.5,1.0
1.0,1.41,1.0,72.0,22.9,1.0
0.0,2.64,1.0,169.0,55.7,0.0
0.0,54.13,1.0,167.0,8251.5,0.0
0.0,0.79,1.0,155.0,14.8,0.0
0.0,38.6,1.0,169.0,59.2,0.0
1.0,3.87,1.0,82.0,25.7,1.0
0.325,1.59,1.0,97.0,9.0,1.0
1.0,2.35,1.0,167.0,20.0,1.0
0.0,90.67,1.0,190.0,4456.6,0.0
0.0,1.28,1.0,164.0,26.9,0.0
0.0,2.74,1.0,158.0,19.9,0.0
0.001,0.78,1.0,184.0,10.7,0.0
0.991,2.67,1.0,173.0,31.5,1.0
1.0,1.17,1.0,169.0,12.7,0.0
0.0,2.75,1.0,168.0,72.0,0.0
0.998,10.89,1.0,108.0,812.6,1.0
0.0,89.35,1.0,148.0,45.7,0.0
0.991,3.28,1.0,86.0,10.0,1.0
0.0,26.25,1.0,154.0,110.2,0.0
0.977,1.38,1.0,184.0,8.9,1.0
0.0,32.62,1.0,141.0,197.5,0.0
0.0,55.34,1.0,190.0,141.5,0.0
